baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
8.160717513612596,-2.3525882539307608,0.29713728701860265,4.4154672496557124e-16,1.2991899122771704e-14,PDE5A
10.492861887810506,-1.8233798292032017,0.22940153829045298,5.166832135421795e-16,1.5063211759941842e-14,WDR7
33.96956025531712,-2.7225931661033322,0.34487427693484396,5.21706636490899e-16,1.514021245761602e-14,GRK5
21.20913527008057,-2.5837359873708516,0.3278086619344741,5.91368584882346e-16,1.7045093157459184e-14,FAM189A2
12.582697445528813,-2.424608129033237,0.30754259251091665,6.003976840669387e-16,1.7266187697228183e-14,ARHGEF26
28.192041777682558,-3.42762244672338,0.4354016582852591,6.145994976527497e-16,1.7634704773508127e-14,DUOX1
93.5329229238759,-4.587868733541955,0.5813662481480287,6.579743366278023e-16,1.879440852331684e-14,PEBP4
7.926598072885557,-3.5130751943571625,0.44777865664758426,7.214267385349256e-16,2.0423285687121248e-14,SLC46A2
33.03002315758667,-1.342104511269865,0.16951280232014784,7.926532232888638e-16,2.2290741418638825e-14,HMGCR
60.71584580988468,-1.535544901669829,0.19455510753308058,8.215641171912967e-16,2.2993773846299295e-14,TSPYL1
10.131307192122804,-2.4702032751884784,0.31466468789568985,8.837775149759032e-16,2.4527720508425124e-14,SYNJ1
11.933925262725678,-2.751878906016523,0.3522168225071168,8.923790328329142e-16,2.4677558899542653e-14,PIP5K1B
